Compound ID (CID),MedDRA Concept ID,Frequency (%),Normalized Frequency,Term Level,Indication/Condition Name,Term ID,Term Name,ATC Code,Compound Name
CID100005544,C0004096,5.4%,0.054,PT,Asthma,10003553,Asthma,R03BA06,triamcinolone
CID100005544,C0004096,5.4%,0.054,PT,Asthma,10003553,Asthma,S01BA05,triamcinolone
CID100005544,C0004096,2.9%,0.029,PT,Asthma,10003553,Asthma,A01AC01,triamcinolone
CID100005544,C0004096,2.9%,0.029,PT,Asthma,10003553,Asthma,D07AB09,triamcinolone
CID100005544,C0004096,2.9%,0.029,PT,Asthma,10003553,Asthma,D07XB02,triamcinolone
CID100005544,C0004096,2.9%,0.029,PT,Asthma,10003553,Asthma,H02AB08,triamcinolone
CID100005544,C0004096,2.9%,0.029,PT,Asthma,10003553,Asthma,R01AD11,triamcinolone
CID100005544,C0004096,2.9%,0.029,PT,Asthma,10003553,Asthma,R03BA06,triamcinolone
CID100005544,C0004096,2.9%,0.029,PT,Asthma,10003553,Asthma,S01BA05,triamcinolone
CID100005647,C0030193,0.8%,0.008,PT,Pain,10033371,Pain,J05AB11,VACV
CID100005647,C0030193,1%,0.01,PT,Pain,10033371,Pain,J05AB11,VACV
CID100005647,C0030193,1.6%,0.016,PT,Pain,10033371,Pain,J05AB11,VACV
CID100005647,C0030193,2%,0.02,PT,Pain,10033371,Pain,J05AB11,VACV
CID100005647,C0030193,31%,0.31,PT,Pain,10033371,Pain,J05AB11,VACV
CID100005647,C0030193,43%,0.43,PT,Pain,10033371,Pain,J05AB11,VACV
CID100005647,C0030193,6%,0.06,PT,Pain,10033371,Pain,J05AB11,VACV
CID100005647,C0030193,7%,0.07,PT,Pain,10033371,Pain,J05AB11,VACV
CID100005650,C0020649,0.8%,0.008,PT,Hypotension,10021097,Hypotension,C09CA03,valsartan
CID100005650,C0020649,0.8%,0.008,PT,Hypotension,10005734,Blood pressure decreased,C09CA03,valsartan
CID100005650,C0020649,1.4%,0.014,PT,Hypotension,10021097,Hypotension,C09CA03,valsartan
CID100005650,C0020649,1.4%,0.014,PT,Hypotension,10005734,Blood pressure decreased,C09CA03,valsartan
CID100005650,C0020649,2%,0.02,PT,Hypotension,10021097,Hypotension,C09CA03,valsartan
CID100005650,C0020649,2%,0.02,PT,Hypotension,10005734,Blood pressure decreased,C09CA03,valsartan
CID100005650,C0020649,7%,0.07,PT,Hypotension,10021097,Hypotension,C09CA03,valsartan
CID100005650,C0020649,7%,0.07,PT,Hypotension,10005734,Blood pressure decreased,C09CA03,valsartan
CID100005650,C0020649,common,1.0,PT,Hypotension,10021097,Hypotension,C09CA03,valsartan
CID100005650,C0020649,common,1.0,PT,Hypotension,10005734,Blood pressure decreased,C09CA03,valsartan
CID100005650,C0020649,1%,0.01,PT,Hypotension,10021097,Hypotension,C09CA03,valsartan
CID100005650,C0020649,1%,0.01,PT,Hypotension,10005734,Blood pressure decreased,C09CA03,valsartan
CID100005656,C0003467,1%,0.01,PT,Anxiety,10002855,Anxiety,N06AX16,venlafaxine
CID100005656,C0003467,11.2%,0.112,PT,Anxiety,10002855,Anxiety,N06AX16,venlafaxine
CID100005656,C0003467,2%,0.02,PT,Anxiety,10002855,Anxiety,N06AX16,venlafaxine
CID100005656,C0003467,2.3%,0.023,PT,Anxiety,10002855,Anxiety,N06AX16,venlafaxine
CID100005656,C0003467,4.5%,0.045,PT,Anxiety,10002855,Anxiety,N06AX16,venlafaxine
CID100005656,C0003467,5%,0.05,PT,Anxiety,10002855,Anxiety,N06AX16,venlafaxine
CID100005656,C0003467,postmarketing,0.001,PT,Anxiety,10002855,Anxiety,N06AX16,venlafaxine
CID100005656,C0003467,3%,0.03,PT,Anxiety,10002855,Anxiety,N06AX16,venlafaxine
CID100005656,C0003467,4%,0.04,PT,Anxiety,10002855,Anxiety,N06AX16,venlafaxine
CID100005656,C0003467,4.3%,0.043,PT,Anxiety,10002855,Anxiety,N06AX16,venlafaxine
CID100005656,C0012833,11%,0.11,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,13%,0.13,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,16%,0.16,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,19.1%,0.191,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,2%,0.02,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,20%,0.2,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,22.5%,0.225,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,23.9%,0.239,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,3%,0.03,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,common,1.0,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,postmarketing,0.001,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,0%,0.0,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,1%,0.01,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,10%,0.1,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,4.3%,0.043,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,8%,0.08,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0012833,9%,0.09,PT,Dizziness,10013573,Dizziness,N06AX16,venlafaxine
CID100005656,C0015672,common,1.0,PT,Fatigue,10016256,Fatigue,N06AX16,venlafaxine
CID100005656,C0015672,postmarketing,0.001,PT,Fatigue,10016256,Fatigue,N06AX16,venlafaxine
CID100005656,C0027497,2%,0.02,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,21%,0.21,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,29%,0.29,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,3%,0.03,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,31%,0.31,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,32.6%,0.326,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,35%,0.35,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,38.2%,0.382,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,4%,0.04,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,58%,0.58,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,6%,0.06,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,7%,0.07,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,8%,0.08,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,common,1.0,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,postmarketing,0.001,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,0%,0.0,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,1%,0.01,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,12%,0.12,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,14%,0.14,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,14.1%,0.141,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0027497,9%,0.09,PT,Nausea,10028813,Nausea,N06AX16,venlafaxine
CID100005656,C0030252,3%,0.03,PT,Palpitations,10033557,Palpitations,N06AX16,venlafaxine
CID100005656,C0030252,common,1.0,PT,Palpitations,10033557,Palpitations,N06AX16,venlafaxine
CID100005656,C0030252,postmarketing,0.001,PT,Palpitations,10033557,Palpitations,N06AX16,venlafaxine
CID100005656,C0030252,1%,0.01,PT,Palpitations,10033557,Palpitations,N06AX16,venlafaxine
CID100005656,C0038663,infrequent,0.01,PT,Suicide attempt,10042464,Suicide attempt,N06AX16,venlafaxine
CID100005656,C0085593,2.2%,0.022,PT,Chills,10008531,Chills,N06AX16,venlafaxine
CID100005656,C0085593,5.6%,0.056,PT,Chills,10008531,Chills,N06AX16,venlafaxine
CID100005656,C0085593,6.8%,0.068,PT,Chills,10008531,Chills,N06AX16,venlafaxine
CID100005656,C0085593,common,1.0,PT,Chills,10008531,Chills,N06AX16,venlafaxine
CID100005656,C0085593,frequent,1.0,PT,Chills,10008531,Chills,N06AX16,venlafaxine
CID100005656,C0085593,postmarketing,0.001,PT,Chills,10008531,Chills,N06AX16,venlafaxine
CID100005656,C0085593,1.1%,0.011,PT,Chills,10008531,Chills,N06AX16,venlafaxine
CID100005656,C0085631,1.1%,0.011,PT,Agitation,10001497,Agitation,N06AX16,venlafaxine
CID100005656,C0085631,1.1%,0.011,PT,Agitation,10038743,Restlessness,N06AX16,venlafaxine
CID100005656,C0085631,1.1%,0.011,PT,Agitation,10037211,Psychomotor hyperactivity,N06AX16,venlafaxine
CID100005656,C0085631,2.2%,0.022,PT,Agitation,10001497,Agitation,N06AX16,venlafaxine
CID100005656,C0085631,2.2%,0.022,PT,Agitation,10038743,Restlessness,N06AX16,venlafaxine
CID100005656,C0085631,2.2%,0.022,PT,Agitation,10037211,Psychomotor hyperactivity,N06AX16,venlafaxine
CID100005656,C0085631,3%,0.03,PT,Agitation,10001497,Agitation,N06AX16,venlafaxine
CID100005656,C0085631,3%,0.03,PT,Agitation,10038743,Restlessness,N06AX16,venlafaxine
CID100005656,C0085631,3%,0.03,PT,Agitation,10037211,Psychomotor hyperactivity,N06AX16,venlafaxine
CID100005656,C0085631,4%,0.04,PT,Agitation,10001497,Agitation,N06AX16,venlafaxine
CID100005656,C0085631,4%,0.04,PT,Agitation,10038743,Restlessness,N06AX16,venlafaxine
CID100005656,C0085631,4%,0.04,PT,Agitation,10037211,Psychomotor hyperactivity,N06AX16,venlafaxine
CID100005656,C0085631,4.5%,0.045,PT,Agitation,10001497,Agitation,N06AX16,venlafaxine
CID100005656,C0085631,4.5%,0.045,PT,Agitation,10038743,Restlessness,N06AX16,venlafaxine
CID100005656,C0085631,4.5%,0.045,PT,Agitation,10037211,Psychomotor hyperactivity,N06AX16,venlafaxine
CID100005656,C0085631,postmarketing,0.001,PT,Agitation,10001497,Agitation,N06AX16,venlafaxine
CID100005656,C0085631,postmarketing,0.001,PT,Agitation,10038743,Restlessness,N06AX16,venlafaxine
CID100005656,C0085631,postmarketing,0.001,PT,Agitation,10037211,Psychomotor hyperactivity,N06AX16,venlafaxine
CID100005656,C0085631,rare,0.001,PT,Agitation,10001497,Agitation,N06AX16,venlafaxine
CID100005656,C0085631,rare,0.001,PT,Agitation,10038743,Restlessness,N06AX16,venlafaxine
CID100005656,C0085631,rare,0.001,PT,Agitation,10037211,Psychomotor hyperactivity,N06AX16,venlafaxine
CID100005656,C0085631,uncommon,0.01,PT,Agitation,10001497,Agitation,N06AX16,venlafaxine
CID100005656,C0085631,uncommon,0.01,PT,Agitation,10038743,Restlessness,N06AX16,venlafaxine
CID100005656,C0085631,uncommon,0.01,PT,Agitation,10037211,Psychomotor hyperactivity,N06AX16,venlafaxine
CID100005656,C0085631,0%,0.0,PT,Agitation,10001497,Agitation,N06AX16,venlafaxine
CID100005656,C0085631,0%,0.0,PT,Agitation,10038743,Restlessness,N06AX16,venlafaxine
CID100005656,C0085631,0%,0.0,PT,Agitation,10037211,Psychomotor hyperactivity,N06AX16,venlafaxine
CID100005656,C0085631,1%,0.01,PT,Agitation,10001497,Agitation,N06AX16,venlafaxine
CID100005656,C0085631,1%,0.01,PT,Agitation,10038743,Restlessness,N06AX16,venlafaxine
CID100005656,C0085631,1%,0.01,PT,Agitation,10037211,Psychomotor hyperactivity,N06AX16,venlafaxine
CID100005672,C0085692,1%,0.01,PT,Cystitis haemorrhagic,10011793,Cystitis haemorrhagic,L01CA04,vinorelbine
CID100005721,C0021400,postmarketing,0.001,PT,Influenza,10022000,Influenza,J05AH01,zanamivir
CID100005731,C0020517,infrequent,0.01,PT,Hypersensitivity,10020751,Hypersensitivity,N02CC03,zolmitriptan
CID100005731,C0020517,postmarketing,0.001,PT,Hypersensitivity,10020751,Hypersensitivity,N02CC03,zolmitriptan
CID100010413,C0007384,1%,0.01,PT,Cataplexy,10007737,Cataplexy,N01AX11,hydroxybutyrate
CID100010413,C0007384,1%,0.01,PT,Cataplexy,10007737,Cataplexy,N07XX04,hydroxybutyrate
CID100010413,C0007384,2%,0.02,PT,Cataplexy,10007737,Cataplexy,N01AX11,hydroxybutyrate
CID100010413,C0007384,2%,0.02,PT,Cataplexy,10007737,Cataplexy,N07XX04,hydroxybutyrate
CID100010631,C1384606,postmarketing,0.001,PT,Dyspareunia,10013941,Dyspareunia,G03AC06,medroxyprogesterone
CID100010631,C1384606,postmarketing,0.001,PT,Dyspareunia,10013941,Dyspareunia,G03DA02,medroxyprogesterone
CID100010631,C1384606,postmarketing,0.001,PT,Dyspareunia,10013941,Dyspareunia,L02AB02,medroxyprogesterone
CID100027993,C0030193,0.714%,0.00714286,PT,Pain,10033371,Pain,G03CA57,conjugated
CID100027993,C0030193,1.4%,0.013986,PT,Pain,10033371,Pain,G03CA57,conjugated
CID100027993,C0030193,postmarketing,0.001,PT,Pain,10033371,Pain,G03CA57,conjugated
CID100027993,C0030193,0%,0.0,PT,Pain,10033371,Pain,G03CA57,conjugated
CID100027993,C0030193,8.33%,0.0833333,PT,Pain,10033371,Pain,G03CA57,conjugated
CID100027993,C0033774,0.714%,0.00714286,PT,Pruritus,10037087,Pruritus,G03CA57,conjugated
CID100027993,C0033774,1.4%,0.013986,PT,Pruritus,10037087,Pruritus,G03CA57,conjugated
CID100027993,C0033774,4.02%,0.0402299,PT,Pruritus,10037087,Pruritus,G03CA57,conjugated
CID100027993,C0033774,4.91%,0.0490798,PT,Pruritus,10037087,Pruritus,G03CA57,conjugated
CID100027993,C0033774,5.03%,0.0502959,PT,Pruritus,10037087,Pruritus,G03CA57,conjugated
CID100027993,C0033774,postmarketing,0.001,PT,Pruritus,10037087,Pruritus,G03CA57,conjugated
CID100027993,C0033774,0%,0.0,PT,Pruritus,10037087,Pruritus,G03CA57,conjugated
CID100027993,C0033774,1.39%,0.0138889,PT,Pruritus,10037087,Pruritus,G03CA57,conjugated
CID100027993,C0033774,2.11%,0.0210843,PT,Pruritus,10037087,Pruritus,G03CA57,conjugated
CID100027993,C0038454,postmarketing,0.001,PT,Cerebrovascular accident,10008190,Cerebrovascular accident,G03CA57,conjugated
CID100027993,C0040046,postmarketing,0.001,PT,Thrombophlebitis,10043570,Thrombophlebitis,G03CA57,conjugated
CID100030623,C0015376,1%,0.01,PT,Extravasation,10015866,Extravasation,V03AF02,dexrazoxane
CID100030623,C0015376,2%,0.02,PT,Extravasation,10015866,Extravasation,V03AF02,dexrazoxane
CID100030623,C0015376,3%,0.03,PT,Extravasation,10015866,Extravasation,V03AF02,dexrazoxane
CID100032797,C0033860,postmarketing,0.001,PT,Psoriasis,10037153,Psoriasis,D07AD01,clobetasol
CID100038904,C0027947,67%,0.67,PT,Neutropenia,10029354,Neutropenia,L01XA02,carboplatin
CID100039860,C0027497,0%,0.0,PT,Nausea,10028813,Nausea,A04AD11,nabilone
CID100039860,C0027497,4%,0.04,PT,Nausea,10028813,Nausea,A04AD11,nabilone
CID100039860,C0027497,5%,0.05,PT,Nausea,10028813,Nausea,A04AD11,nabilone
CID100039860,C0027497,postmarketing,0.001,PT,Nausea,10028813,Nausea,A04AD11,nabilone
CID100039860,C0042963,postmarketing,0.001,PT,Vomiting,10047700,Vomiting,A04AD11,nabilone
CID100041317,C0018681,postmarketing,0.001,PT,Headache,10019211,Headache,D05BB02,acitretin
CID100041317,C0033860,postmarketing,0.001,PT,Psoriasis,10037153,Psoriasis,D05BB02,acitretin
CID100047725,C0025323,4%,0.04,PT,Menorrhagia,10027313,Menorrhagia,L02AE03,Goserelin
CID100047725,C0025323,5%,0.05,PT,Menorrhagia,10027313,Menorrhagia,L02AE03,Goserelin
CID100047725,C0030193,14%,0.14,PT,Pain,10033371,Pain,L02AE03,Goserelin
CID100047725,C0030193,16%,0.16,PT,Pain,10033371,Pain,L02AE03,Goserelin
CID100047725,C0030193,17%,0.17,PT,Pain,10033371,Pain,L02AE03,Goserelin
CID100047725,C0030193,3%,0.03,PT,Pain,10033371,Pain,L02AE03,Goserelin
CID100047725,C0030193,31%,0.31,PT,Pain,10033371,Pain,L02AE03,Goserelin
CID100047725,C0030193,8%,0.08,PT,Pain,10033371,Pain,L02AE03,Goserelin
CID100047725,C0153690,postmarketing,0.001,PT,Bone cancer metastatic,10055101,Bone cancer metastatic,L02AE03,Goserelin
CID100047725,C0153690,postmarketing,0.001,PT,Bone cancer metastatic,10027452,Metastases to bone,L02AE03,Goserelin
CID100051263,C0042963,14%,0.14,PT,Vomiting,10047700,Vomiting,N01AH02,alfentanil
CID100051263,C0042963,18%,0.18,PT,Vomiting,10047700,Vomiting,N01AH02,alfentanil
CID100051263,C0235146,1.8%,0.018,PT,Euphoric mood,10015535,Euphoric mood,N01AH02,alfentanil
CID100051263,C0428977,14%,0.14,PT,Bradycardia,10006093,Bradycardia,N01AH02,alfentanil
CID100051263,C0428977,14%,0.14,PT,Bradycardia,10019301,Heart rate decreased,N01AH02,alfentanil
CID100054373,C0018681,very common,1.0,PT,Headache,10019211,Headache,H01CB02,Octreotide
CID100054373,C0001339,postmarketing,0.001,PT,Pancreatitis acute,10033647,Pancreatitis acute,H01CB02,Octreotide
CID100054373,C0003862,0-4%,0.04,PT,Arthralgia,10003239,Arthralgia,H01CB02,Octreotide
CID100054373,C0003862,1.67%,0.0166667,PT,Arthralgia,10003239,Arthralgia,H01CB02,Octreotide
CID100054373,C0003862,4.39%,0.0438596,PT,Arthralgia,10003239,Arthralgia,H01CB02,Octreotide
CID100054373,C0003862,4.4%,0.044,PT,Arthralgia,10003239,Arthralgia,H01CB02,Octreotide
CID100054373,C0003862,3.64%,0.0363636,PT,Arthralgia,10003239,Arthralgia,H01CB02,Octreotide
CID100054373,C0015672,5%,0.05,PT,Fatigue,10016256,Fatigue,H01CB02,Octreotide
CID100054373,C0015672,9.65%,0.0964912,PT,Fatigue,10016256,Fatigue,H01CB02,Octreotide
CID100054373,C0015672,3.64%,0.0363636,PT,Fatigue,10016256,Fatigue,H01CB02,Octreotide
CID100054373,C0016382,0.5-2%,0.02,PT,Flushing,10016825,Flushing,H01CB02,Octreotide
CID100054373,C0018681,13.3%,0.133333,PT,Headache,10019211,Headache,H01CB02,Octreotide
CID100054373,C0018681,18.4%,0.184211,PT,Headache,10019211,Headache,H01CB02,Octreotide
CID100054373,C0018681,10.9%,0.109091,PT,Headache,10019211,Headache,H01CB02,Octreotide
CID100054688,C0031350,common,1.0,PT,Pharyngitis,10034835,Pharyngitis,J01FA09,clarithromycin
CID100054688,C0031350,common,1.0,PT,Pharyngitis,10065716,Pharyngeal inflammation,J01FA09,clarithromycin
CID100054840,C0011206,postmarketing,0.001,PT,Delirium,10012218,Delirium,N06BA09,atomoxetine
CID100054840,C0026961,common,1.0,PT,Mydriasis,10028521,Mydriasis,N06BA09,atomoxetine
CID100054840,C0027066,postmarketing,0.001,PT,Myoclonus,10028622,Myoclonus,N06BA09,atomoxetine
CID100054840,C0085631,postmarketing,0.001,PT,Agitation,10001497,Agitation,N06BA09,atomoxetine
CID100054840,C0085631,postmarketing,0.001,PT,Agitation,10038743,Restlessness,N06BA09,atomoxetine
CID100054840,C0085631,postmarketing,0.001,PT,Agitation,10037211,Psychomotor hyperactivity,N06BA09,atomoxetine
CID100054840,C0856054,postmarketing,0.001,PT,Mental status changes,10048294,Mental status changes,N06BA09,atomoxetine
CID100056338,C0011206,infrequent,0.01,PT,Delirium,10012218,Delirium,N03AB05,fosphenytoin
CID100057469,C0022602,0.4%,0.004,PT,Actinic keratosis,10000614,Actinic keratosis,D06BB10,imiquimod
CID100057469,C0022602,uncommon,0.01,PT,Actinic keratosis,10000614,Actinic keratosis,D06BB10,imiquimod
CID100060184,C0002994,0.1%,0.001,PT,Angioedema,10002424,Angioedema,C09AA04,perindopril
CID100060612,C0085631,common,1.0,PT,Agitation,10001497,Agitation,N05CM18,dexmedetomidine
CID100060612,C0085631,common,1.0,PT,Agitation,10038743,Restlessness,N05CM18,dexmedetomidine
CID100060612,C0085631,common,1.0,PT,Agitation,10037211,Psychomotor hyperactivity,N05CM18,dexmedetomidine
CID100060612,C0428977,0.82%,0.00819672,PT,Bradycardia,10006093,Bradycardia,N05CM18,dexmedetomidine
CID100060612,C0428977,0.82%,0.00819672,PT,Bradycardia,10019301,Heart rate decreased,N05CM18,dexmedetomidine
CID100060612,C0428977,18.9%,0.188525,PT,Bradycardia,10006093,Bradycardia,N05CM18,dexmedetomidine
CID100060612,C0428977,18.9%,0.188525,PT,Bradycardia,10019301,Heart rate decreased,N05CM18,dexmedetomidine
CID100060612,C0428977,very common,1.0,PT,Bradycardia,10006093,Bradycardia,N05CM18,dexmedetomidine
CID100060612,C0428977,very common,1.0,PT,Bradycardia,10019301,Heart rate decreased,N05CM18,dexmedetomidine
CID100060613,C0032285,8.89%,0.0888889,PT,Pneumonia,10035664,Pneumonia,J05AB12,cidofovir
CID100060613,C0032285,8.89%,0.0888889,PT,Pneumonia,10035742,Pneumonitis,J05AB12,cidofovir
CID100060726,C0151827,0.3%,0.003,PT,Eye pain,10015958,Eye pain,S01BC11,bromfenac
CID100060726,C0392163,postmarketing,0.001,PT,Corneal erosion,10011013,Corneal erosion,S01BC11,bromfenac
CID100060795,C0085631,1%,0.01,PT,Agitation,10001497,Agitation,N05AX12,aripiprazole
CID100060795,C0085631,1%,0.01,PT,Agitation,10038743,Restlessness,N05AX12,aripiprazole
CID100060795,C0085631,1%,0.01,PT,Agitation,10037211,Psychomotor hyperactivity,N05AX12,aripiprazole
CID100060795,C0085631,12%,0.12,PT,Agitation,10001497,Agitation,N05AX12,aripiprazole
CID100060795,C0085631,12%,0.12,PT,Agitation,10038743,Restlessness,N05AX12,aripiprazole
CID100060795,C0085631,12%,0.12,PT,Agitation,10037211,Psychomotor hyperactivity,N05AX12,aripiprazole
CID100060795,C0085631,19%,0.19,PT,Agitation,10001497,Agitation,N05AX12,aripiprazole
CID100060795,C0085631,19%,0.19,PT,Agitation,10038743,Restlessness,N05AX12,aripiprazole
CID100060795,C0085631,19%,0.19,PT,Agitation,10037211,Psychomotor hyperactivity,N05AX12,aripiprazole
CID100060795,C0085631,2%,0.02,PT,Agitation,10001497,Agitation,N05AX12,aripiprazole
CID100060795,C0085631,2%,0.02,PT,Agitation,10038743,Restlessness,N05AX12,aripiprazole
CID100060795,C0085631,2%,0.02,PT,Agitation,10037211,Psychomotor hyperactivity,N05AX12,aripiprazole
CID100060795,C0085631,24%,0.24,PT,Agitation,10001497,Agitation,N05AX12,aripiprazole
CID100060795,C0085631,24%,0.24,PT,Agitation,10038743,Restlessness,N05AX12,aripiprazole
CID100060795,C0085631,24%,0.24,PT,Agitation,10037211,Psychomotor hyperactivity,N05AX12,aripiprazole
CID100060795,C0085631,25%,0.25,PT,Agitation,10001497,Agitation,N05AX12,aripiprazole
CID100060795,C0085631,25%,0.25,PT,Agitation,10038743,Restlessness,N05AX12,aripiprazole
